benchmark_set,qid,hop_count,gold_documents_count,gold_chunks_count,gold_spans_count,spans_verbatim_verified,references_doc034,references_doc086,contamination_flag,question_excerpt
hub1,HUB_064,2,2,2,2,True,False,False,CLEAN,某乡村医生因涉嫌医疗事故罪被县级卫生行政主管部门注销执业注册，该注销名单应如何公告和备案？在随后进行的医疗事故技术鉴定中，参加鉴定的相关专业专家应如何抽取？若本地专家库资源不足，医学会可以采取何种措施
hub1,HUB_065,2,1,2,2,True,False,False,CLEAN,根据《乡村医生从业管理条例》，某乡村医生因受刑事处罚，自刑罚执行完毕之日起至申请执业注册之日止不满2年，县级人民政府卫生行政主管部门应如何处理其注册申请？若该申请最终被准予注册，卫生行政主管部门还须履
hub1,HUB_066,2,2,2,2,True,False,False,CLEAN,某中医养生保健机构未取得《医疗机构执业许可证》，以“火疗”名义使用彝医火疗法治疗风寒湿性关节痛，并宣称使用的中药饮片系“道地药材、全程可追溯”。该机构的行为应如何定性？在查处时，卫生计生行政部门与药品
hub1,HUB_067,2,2,2,2,True,False,False,CLEAN,乡村医生在村卫生室执业时，根据《乡村医生从业管理条例》第二十四条和《医疗机构管理条例》第二十六条，其应当履行哪些与诊疗规范、患者权益及信息公示相关的义务？若未悬挂《医疗机构执业许可证》、诊疗科目、诊疗
hub1,HUB_068,2,2,2,2,True,False,False,CLEAN,在突发公共卫生事件应急处置期间，某中医养生保健机构以“气功治病”“预防保健”为名开展火疗、康复按摩等服务，并宣称可“抢救性康复”。卫生计生行政部门在监督检查中发现该机构未取得《医疗机构执业许可证》，且
hub1,HUB_069,2,2,2,2,True,False,False,CLEAN,根据《乡村医生从业管理条例》第十条，某乡村医生经申请取得乡村医生执业证书后，在村医疗卫生机构执业。若其在执业中发生医疗事故，卫生行政部门在作出行政处理时，应如何依据《医疗事故处理条例》第四十二条审核医
hub1,HUB_070,2,2,2,2,True,False,False,CLEAN,乡村医生在未依照《医疗机构管理条例》取得医疗机构执业许可的村级卫生室从事母婴保健服务，且执业活动超出规定范围，应如何依据《乡村医生从业管理条例》和《中华人民共和国母婴保健法实施办法》认定该卫生室的性质
hub1,HUB_071,2,2,2,2,True,False,False,CLEAN,在国境口岸卫生检疫工作中，若发现入境人员以“中医气功治病”“康复按摩”等名义，在未取得《医疗机构执业许可证》的情况下，于交通工具上或口岸指定地点开展诊疗活动，并涉嫌虚假宣传、欺诈消费者，国境卫生检疫机
hub1,HUB_072,2,2,2,2,True,False,False,CLEAN,某中医养生保健机构未取得《医疗机构执业许可证》，聘用持有保健按摩证的人员，以“火疗”和“康复按摩”为名，对患者进行涉及中医诊疗的活动，并出具了标注“儿科专业”和“医学影像和放射治疗专业”的诊断报告。请
hub1,HUB_073,2,1,2,2,True,False,False,CLEAN,根据《乡村医生从业管理条例》，哪些人员可以申请乡村医生执业注册？申请时应向哪个机关提交哪些材料？该机关应在多长时间内完成审核？对不符合条件的人员应如何处理？
hub1,HUB_074,2,2,2,2,True,False,False,CLEAN,在卫生监督执法中，若发现某机构未取得《医疗机构执业许可证》而使用中医医疗技术（如针刺、瘢痕灸等）开展诊疗活动，同时该机构又存在安排未成年人从事粉尘作业且作业场所粉尘浓度超过国家卫生标准逾期不采取措施的
hub1,HUB_075,2,1,2,2,True,False,False,CLEAN,根据《乡村医生从业管理条例》，对于不具备执业医师资格或执业助理医师资格但具有中等医学专业学历的人员，在申请乡村医生执业注册时，除需满足第十二条第二款规定的学历或培训条件外，还应同时符合第十四条的哪些不
hub1,HUB_076,3,3,3,3,True,False,False,CLEAN,某地卫生监督机构在联合执法中发现：甲某持有保健按摩证，在未取得《医疗机构执业许可证》的养生馆内，以“中医气功治病”“火疗”为名开展服务，并宣称“抢救性康复”疗效；同时，该养生馆还组织运动员接受兴奋剂检
hub1,HUB_077,3,3,3,3,True,False,False,CLEAN,某中医养生保健机构未取得《医疗机构执业许可证》，使用彝医火疗法为风寒湿性关节痛患者开展诊疗活动，同时以“疾病研究”为名进行虚假宣传，并声称可对新生儿进行遗传性代谢病筛查与治疗。该机构还收治了一名生活困
hub1,HUB_078,3,3,3,3,True,False,False,CLEAN,某县级人民政府卫生行政主管部门未按照乡村医生培训规划、计划组织乡村医生培训，该行为始于1997年9月30日之前并连续至1997年10月1日之后终了；同时，该部门在培训经费管理中违反食品安全法实施条例规
hub1,HUB_079,3,2,3,3,True,False,False,CLEAN,某县级人民政府卫生行政主管部门在受理乡村医生执业注册申请时，依据《乡村医生从业管理条例》第二章和第十三条进行审核，同时该县卫生防疫机构正依据《公共场所卫生管理条例》第十二条对辖区内公共场所从业人员开展
hub1,HUB_080,3,2,3,3,True,False,False,CLEAN,某省卫生健康行政主管部门在乡村医生执业注册与用药监管中，发现部分乡村医生未在基本用药目录范围内用药，且对村民反映的违法注册问题未及时调查处理；同时，该省在开展吸毒成瘾者药物维持治疗时，未与公安、药品监
hub1,HUB_081,1,1,1,1,True,False,False,CLEAN,根据《医疗机构管理条例实施细则》，医疗机构监督员对医疗机构违反条例和本细则的案件负有哪些职责？
hub1,HUB_082,1,1,1,1,True,False,False,CLEAN,根据《医疗机构管理条例实施细则》，各级医疗机构监督管理办公室的职责包括哪些？
hub1,HUB_083,1,1,1,1,True,False,False,CLEAN,根据《医疗机构管理条例》，县级以上人民政府卫生行政部门行使的监督管理职权中，负责医疗机构的设置审批、执业登记和校验属于哪一项？
hub1,HUB_084,2,1,2,2,True,False,False,CLEAN,根据《医疗机构管理条例实施细则》，某申请人在提交医疗机构设置申请时，其选址报告未说明选址与周围托幼机构、中小学校、食品生产经营单位布局的关系，且该选址不符合当地《医疗机构设置规划》。卫生行政部门应依据
hub1,HUB_085,2,1,2,2,True,False,False,CLEAN,根据《医疗机构管理条例实施细则》，某申请人拟设置一家名称为“XX专治疑难病专家门诊”的医疗机构，该名称是否合法？若该申请同时存在选址不合理、污水污物粪便处理方案不合理的情形，卫生行政部门应如何处理？请
hub1,HUB_086,2,2,2,2,True,False,False,CLEAN,根据《医疗机构管理条例实施细则》第七十三条和《中华人民共和国食品安全法实施条例》第五十八条，在医疗机构评审制度与食品安全事故定期分析制度中，卫生行政部门的职责分别是什么？这两个制度如何体现跨部门协作与
hub1,HUB_087,2,1,2,2,True,False,False,CLEAN,根据《医疗机构管理条例实施细则》，某床位120张的综合医院未在校验期满前三个月申请办理校验手续，且逾期未办理。请问：该医院的校验期是几年？其未按期申请校验的行为应由谁、依据什么职责进行监督处理？请结合
hub1,HUB_088,2,2,2,2,True,False,False,CLEAN,根据《医疗机构管理条例》第四十条，县级以上人民政府卫生行政部门对医疗机构行使哪些监督管理职权？若某医疗机构在中药材种植过程中使用剧毒、高毒农药，该卫生行政部门能否直接依据《中华人民共和国中医药法》第五
hub1,HUB_089,2,1,2,2,True,False,False,CLEAN,根据《医疗机构管理条例》，县级以上人民政府卫生行政部门对医疗机构行使哪些监督管理职权？若当事人对卫生行政部门作出的罚款及没收药品、器械的处罚决定不服，应如何寻求救济？若当事人未在法定期限内申请复议或提
hub1,HUB_090,2,2,2,2,True,False,False,CLEAN,某医疗机构拟在国境口岸设立执业点，其向卫生行政部门申请执业登记时，若现场抽查考核发现消毒、隔离和无菌操作等基本知识和技能不合格，依据《医疗机构管理条例实施细则》应如何处理？同时，结合《中华人民共和国国
hub1,HUB_091,2,1,2,2,True,False,False,CLEAN,根据《医疗机构管理条例》，某省卫生健康委拟对全省医疗机构开展评审工作。请回答：（1）该省行政区域内医疗机构评审委员会应由哪一级卫生行政部门负责组织？（2）该评审委员会的成员应由哪一级卫生行政部门聘任？
hub1,HUB_092,2,1,2,2,True,False,False,CLEAN,某综合医院（床位120张）在2023年校验期满前三个月申请办理校验手续时，登记机关发现其上一校验周期内存在超出登记的诊疗科目范围的诊疗活动，且该活动累计收入为3500元，但未给患者造成伤害。根据《医疗
hub1,HUB_093,2,1,2,2,True,False,False,CLEAN,根据《医疗机构管理条例实施细则》，某申请人拟设置一家医疗机构并随后申请执业登记。请问：在设置审批阶段，哪些情形会导致不予批准？在执业登记阶段，哪些情形会导致不予登记？这两个阶段的不予批准/不予登记情形
hub1,HUB_094,2,2,2,2,True,False,False,CLEAN,某县卫生行政部门拟对辖区内一家由机关设置、仅服务于内部职工的门诊部及其在该门诊部执业的乡村医生进行管理。根据《医疗机构管理条例》和《乡村医生从业管理条例》，该门诊部的执业登记应由哪一级卫生行政部门办理
hub1,HUB_095,2,2,2,2,True,False,False,CLEAN,某医疗机构拟设置并使用陀螺旋转式钴-60立体定向放射治疗系统开展放射诊疗，在申请医疗机构执业登记和放射诊疗许可时，根据《医疗机构管理条例实施细则》第四十一条和《卫生部关于陀螺旋转式钴-60立体定向放射
hub1,HUB_096,3,3,3,3,True,False,False,CLEAN,某机关单位拟设置一个仅为其内部职工服务的门诊部，该门诊部在执业登记、药学技术人员职业能力评价以及药品原料辅料采购审核三个环节分别应当遵守哪些规定？请结合《医疗机构管理条例》第十七条、《残疾预防和残疾人
